time,mass,MOIx,MOIy,MOIz,centre-of-mass
71.220000,37.811851,0.196000,218.988000,218.988000,1.965960
71.225000,37.811851,0.196000,218.988000,218.988000,1.965960
71.230000,37.811851,0.196000,218.988000,218.988000,1.965960
71.235000,37.811851,0.196000,218.988000,218.988000,1.965960
71.240000,37.811851,0.196000,218.988000,218.988000,1.965960
71.245000,37.811851,0.196000,218.988000,218.988000,1.965960
71.250000,37.811851,0.196000,218.988000,218.988000,1.965960
71.255000,37.811851,0.196000,218.988000,218.988000,1.965960
71.260000,37.811851,0.196000,218.988000,218.988000,1.965960
71.265000,37.811851,0.196000,218.988000,218.988000,1.965960
71.270000,37.811851,0.196000,218.988000,218.988000,1.965960
71.275000,37.811851,0.196000,218.988000,218.988000,1.965960
71.280000,37.811851,0.196000,218.988000,218.988000,1.965960
71.285000,37.811851,0.196000,218.988000,218.988000,1.965960
71.290000,37.811851,0.196000,218.988000,218.988000,1.965960
71.295000,37.811851,0.196000,218.988000,218.988000,1.965960
71.300000,37.811851,0.196000,218.988000,218.988000,1.965960
71.305000,37.811851,0.196000,218.988000,218.988000,1.965960
71.310000,37.811851,0.196000,218.988000,218.988000,1.965960
71.315000,37.811851,0.196000,218.988000,218.988000,1.965960
71.320000,37.811851,0.196000,218.988000,218.988000,1.965960
71.325000,37.811851,0.196000,218.988000,218.988000,1.965960
71.330000,37.811851,0.196000,218.988000,218.988000,1.965960
71.335000,37.811851,0.196000,218.988000,218.988000,1.965960
71.340000,37.811851,0.196000,218.988000,218.988000,1.965960
71.345000,37.811851,0.196000,218.988000,218.988000,1.965960
71.350000,37.811851,0.196000,218.988000,218.988000,1.965960
71.355000,37.811851,0.196000,218.988000,218.988000,1.965960
71.360000,37.811851,0.196000,218.988000,218.988000,1.965960
71.365000,37.811851,0.196000,218.988000,218.988000,1.965960
71.370000,37.811851,0.196000,218.988000,218.988000,1.965960
71.375000,37.811851,0.196000,218.988000,218.988000,1.965960
71.380000,37.811851,0.196000,218.988000,218.988000,1.965960
71.385000,37.811851,0.196000,218.988000,218.988000,1.965960
71.390000,37.811851,0.196000,218.988000,218.988000,1.965960
71.395000,37.811851,0.196000,218.988000,218.988000,1.965960
71.400000,37.811851,0.196000,218.988000,218.988000,1.965960
71.405000,37.811851,0.196000,218.988000,218.988000,1.965960
71.410000,37.811851,0.196000,218.988000,218.988000,1.965960
71.415000,37.811851,0.196000,218.988000,218.988000,1.965960
71.420000,37.811851,0.196000,218.988000,218.988000,1.965960
71.425000,37.811851,0.196000,218.988000,218.988000,1.965960
71.430000,37.811851,0.196000,218.988000,218.988000,1.965960
71.435000,37.811851,0.196000,218.988000,218.988000,1.965960
71.440000,37.811851,0.196000,218.988000,218.988000,1.965960
71.445000,37.811851,0.196000,218.988000,218.988000,1.965960
71.450000,37.811851,0.196000,218.988000,218.988000,1.965960
71.455000,37.811851,0.196000,218.988000,218.988000,1.965960
71.460000,37.811851,0.196000,218.988000,218.988000,1.965960
71.465000,37.811851,0.196000,218.988000,218.988000,1.965960
71.470000,37.811851,0.196000,218.988000,218.988000,1.965960
71.475000,37.811851,0.196000,218.988000,218.988000,1.965960
71.480000,37.811851,0.196000,218.988000,218.988000,1.965960
71.485000,37.811851,0.196000,218.988000,218.988000,1.965960
71.490000,37.811851,0.196000,218.988000,218.988000,1.965960
71.495000,37.811851,0.196000,218.988000,218.988000,1.965960
71.500000,37.811851,0.196000,218.988000,218.988000,1.965960
71.505000,37.811851,0.196000,218.988000,218.988000,1.965960
71.510000,37.811851,0.196000,218.988000,218.988000,1.965960
71.515000,37.811851,0.196000,218.988000,218.988000,1.965960
71.520000,37.811851,0.196000,218.988000,218.988000,1.965960
71.525000,37.811851,0.196000,218.988000,218.988000,1.965960
71.530000,37.811851,0.196000,218.988000,218.988000,1.965960
71.535000,37.811851,0.196000,218.988000,218.988000,1.965960
71.540000,37.811851,0.196000,218.988000,218.988000,1.965960
71.545000,37.811851,0.196000,218.988000,218.988000,1.965960
71.550000,37.811851,0.196000,218.988000,218.988000,1.965960
71.555000,37.811851,0.196000,218.988000,218.988000,1.965960
71.560000,37.811851,0.196000,218.988000,218.988000,1.965960
71.565000,37.811851,0.196000,218.988000,218.988000,1.965960
71.570000,37.811851,0.196000,218.988000,218.988000,1.965960
71.575000,37.811851,0.196000,218.988000,218.988000,1.965960
71.580000,37.811851,0.196000,218.988000,218.988000,1.965960
71.585000,37.811851,0.196000,218.988000,218.988000,1.965960
71.590000,37.811851,0.196000,218.988000,218.988000,1.965960
71.595000,37.811851,0.196000,218.988000,218.988000,1.965960
71.600000,37.811851,0.196000,218.988000,218.988000,1.965960
71.605000,37.811851,0.196000,218.988000,218.988000,1.965960
71.610000,37.811851,0.196000,218.988000,218.988000,1.965960
71.615000,37.811851,0.196000,218.988000,218.988000,1.965960
71.620000,37.811851,0.196000,218.988000,218.988000,1.965960
71.625000,37.811851,0.196000,218.988000,218.988000,1.965960
71.630000,37.811851,0.196000,218.988000,218.988000,1.965960
71.635000,37.811851,0.196000,218.988000,218.988000,1.965960
71.640000,37.811851,0.196000,218.988000,218.988000,1.965960
71.645000,37.811851,0.196000,218.988000,218.988000,1.965960
71.650000,37.811851,0.196000,218.988000,218.988000,1.965960
71.655000,37.811851,0.196000,218.988000,218.988000,1.965960
71.660000,37.811851,0.196000,218.988000,218.988000,1.965960
71.665000,37.811851,0.196000,218.988000,218.988000,1.965960
71.670000,37.811851,0.196000,218.988000,218.988000,1.965960
71.675000,37.811851,0.196000,218.988000,218.988000,1.965960
71.680000,37.811851,0.196000,218.988000,218.988000,1.965960
71.685000,37.811851,0.196000,218.988000,218.988000,1.965960
71.690000,37.811851,0.196000,218.988000,218.988000,1.965960
71.695000,37.811851,0.196000,218.988000,218.988000,1.965960
71.700000,37.811851,0.196000,218.988000,218.988000,1.965960
71.705000,37.811851,0.196000,218.988000,218.988000,1.965960
71.710000,37.811851,0.196000,218.988000,218.988000,1.965960
71.715000,37.811851,0.196000,218.988000,218.988000,1.965960
71.720000,37.811851,0.196000,218.988000,218.988000,1.965960
71.725000,37.811851,0.196000,218.988000,218.988000,1.965960
71.730000,37.811851,0.196000,218.988000,218.988000,1.965960
71.735000,37.811851,0.196000,218.988000,218.988000,1.965960
71.740000,37.811851,0.196000,218.988000,218.988000,1.965960
71.745000,37.811851,0.196000,218.988000,218.988000,1.965960
71.750000,37.811851,0.196000,218.988000,218.988000,1.965960
71.755000,37.811851,0.196000,218.988000,218.988000,1.965960
71.760000,37.811851,0.196000,218.988000,218.988000,1.965960
71.765000,37.811851,0.196000,218.988000,218.988000,1.965960
71.770000,37.811851,0.196000,218.988000,218.988000,1.965960
71.775000,37.811851,0.196000,218.988000,218.988000,1.965960
71.780000,37.811851,0.196000,218.988000,218.988000,1.965960
