time,thrust
5.082000,4772.510525
5.084000,4772.235231
5.086000,4771.959978
5.088000,4771.684765
5.090000,4771.409593
5.092000,4771.134460
5.094000,4770.859368
5.096000,4770.584316
5.098000,4770.309305
5.100000,4770.034333
5.102000,4769.759401
5.104000,4769.484510
5.106000,4769.209658
5.108000,4768.934846
5.110000,4768.660074
5.112000,4768.385341
5.114000,4768.110649
5.116000,4767.835996
5.118000,4767.561382
5.120000,4767.286808
5.122000,4767.012274
5.124000,4766.737779
5.126000,4766.463324
5.128000,4766.188908
5.130000,4765.914531
5.132000,4765.640193
5.134000,4765.365895
5.136000,4765.091636
5.138000,4764.817416
5.140000,4764.543235
5.142000,4764.269093
5.144000,4763.994990
5.146000,4763.720926
5.148000,4763.446900
5.150000,4763.172914
5.152000,4762.898966
5.154000,4762.625057
5.156000,4762.351187
5.158000,4762.077355
5.160000,4761.803562
5.162000,4761.529808
5.164000,4761.256091
5.166000,4760.982414
5.168000,4760.708774
5.170000,4760.435173
5.172000,4760.161611
5.174000,4759.888086
5.176000,4759.614600
5.178000,4759.341152
5.180000,4759.067742
5.182000,4758.794370
5.184000,4758.521036
5.186000,4758.247740
5.188000,4757.974482
5.190000,4757.701261
5.192000,4757.428079
5.194000,4757.154934
5.196000,4756.881827
5.198000,4756.608758
5.200000,4756.335726
5.202000,4756.062732
5.204000,4755.789775
5.206000,4755.516856
5.208000,4755.243974
5.210000,4754.971130
5.212000,4754.698323
5.214000,4754.425553
5.216000,4754.152821
5.218000,4753.880126
5.220000,4753.607468
5.222000,4753.334847
5.224000,4753.062263
5.226000,4752.789716
5.228000,4752.517206
5.230000,4752.244733
5.232000,4751.972297
5.234000,4751.699898
5.236000,4751.427536
5.238000,4751.155210
5.240000,4750.882921
5.242000,4750.610669
5.244000,4750.338454
5.246000,4750.066275
5.248000,4749.794132
5.250000,4749.522026
5.252000,4749.249957
5.254000,4748.977923
5.256000,4748.705927
5.258000,4748.433966
5.260000,4748.162042
5.262000,4747.890154
5.264000,4747.618302
5.266000,4747.346487
5.268000,4747.074707
5.270000,4746.802964
5.272000,4746.531256
5.274000,4746.259585
5.276000,4745.987949
5.278000,4745.716350
5.280000,4745.444786
5.282000,4745.173258
5.284000,4744.901765
5.286000,4744.630309
5.288000,4744.358888
5.290000,4744.087503
5.292000,4743.816153
5.294000,4743.544839
5.296000,4743.273560
5.298000,4743.002317
5.300000,4742.731110
5.302000,4742.459937
5.304000,4742.188800
5.306000,4741.917699
5.308000,4741.646632
5.310000,4741.375601
5.312000,4741.104605
5.314000,4740.833644
5.316000,4740.562718
5.318000,4740.291827
5.320000,4740.020972
5.322000,4739.750151
5.324000,4739.479365
5.326000,4739.208614
5.328000,4738.937898
5.330000,4738.667216
5.332000,4738.396570
5.334000,4738.125958
5.336000,4737.855381
5.338000,4737.584838
5.340000,4737.314330
5.342000,4737.043857
5.344000,4736.773418
5.346000,4736.503014
5.348000,4736.232644
5.350000,4735.962309
5.352000,4735.692007
5.354000,4735.421741
5.356000,4735.151508
5.358000,4734.881310
5.360000,4734.611146
5.362000,4734.341016
5.364000,4734.070920
5.366000,4733.800859
5.368000,4733.530831
5.370000,4733.260838
5.372000,4732.990878
5.374000,4732.720953
5.376000,4732.451061
5.378000,4732.181203
5.380000,4731.911379
5.382000,4731.641589
5.384000,4731.371832
5.386000,4731.102110
5.388000,4730.832420
5.390000,4730.562765
5.392000,4730.293143
5.394000,4730.023555
5.396000,4729.754000
5.398000,4729.484479
5.400000,4729.214991
5.402000,4728.945537
5.404000,4728.676116
5.406000,4728.406728
5.408000,4728.137374
5.410000,4727.868052
5.412000,4727.598765
5.414000,4727.329510
5.416000,4727.060288
5.418000,4726.791100
5.420000,4726.521945
5.422000,4726.252822
5.424000,4725.983733
5.426000,4725.714677
5.428000,4725.445653
5.430000,4725.176663
5.432000,4724.907705
5.434000,4724.638781
5.436000,4724.369889
5.438000,4724.101031
5.440000,4723.832206
5.442000,4723.563414
5.444000,4723.294656
5.446000,4723.025930
5.448000,4722.757239
5.450000,4722.488580
5.452000,4722.219954
5.454000,4721.951362
5.456000,4721.682803
5.458000,4721.414277
5.460000,4721.145784
5.462000,4720.877323
5.464000,4720.608896
5.466000,4720.340501
5.468000,4720.072140
5.470000,4719.803811
5.472000,4719.535514
5.474000,4719.267250
5.476000,4718.999019
5.478000,4718.730820
5.480000,4718.462653
5.482000,4718.194519
5.484000,4717.926417
5.486000,4717.658347
5.488000,4717.390310
5.490000,4717.122304
5.492000,4716.854331
5.494000,4716.586389
5.496000,4716.318480
5.498000,4716.050602
5.500000,4715.782756
5.502000,4715.514942
5.504000,4715.247160
5.506000,4714.979409
5.508000,4714.711689
5.510000,4714.444002
5.512000,4714.176345
5.514000,4713.908720
5.516000,4713.641127
5.518000,4713.373564
5.520000,4713.106033
5.522000,4712.838533
5.524000,4712.571065
5.526000,4712.303627
5.528000,4712.036220
5.530000,4711.768844
5.532000,4711.501499
5.534000,4711.234184
5.536000,4710.966901
5.538000,4710.699648
5.540000,4710.432426
5.542000,4710.165234
5.544000,4709.898073
5.546000,4709.630942
5.548000,4709.363842
5.550000,4709.096772
5.552000,4708.829732
5.554000,4708.562722
5.556000,4708.295743
5.558000,4708.028793
5.560000,4707.761874
5.562000,4707.494985
5.564000,4707.228125
5.566000,4706.961296
5.568000,4706.694496
5.570000,4706.427726
5.572000,4706.160985
5.574000,4705.894275
5.576000,4705.627593
5.578000,4705.360942
5.580000,4705.094319
5.582000,4704.827726
5.584000,4704.561163
5.586000,4704.294628
5.588000,4704.028123
5.590000,4703.761647
5.592000,4703.495200
5.594000,4703.228783
5.596000,4702.962394
5.598000,4702.696034
5.600000,4702.429703
5.602000,4702.163400
5.604000,4701.897127
5.606000,4701.630882
5.608000,4701.364665
5.610000,4701.098477
5.612000,4700.832318
5.614000,4700.566187
5.616000,4700.300085
5.618000,4700.034011
5.620000,4699.767965
5.622000,4699.501947
5.624000,4699.235957
5.626000,4698.969996
5.628000,4698.704063
5.630000,4698.438157
5.632000,4698.172279
5.634000,4697.906430
5.636000,4697.640608
5.638000,4697.374814
5.640000,4697.109047
5.642000,4696.843308
5.644000,4696.577597
5.646000,4696.311913
5.648000,4696.046256
5.650000,4695.780627
5.652000,4695.515025
5.654000,4695.249451
5.656000,4694.983904
5.658000,4694.718384
5.660000,4694.452890
5.662000,4694.187424
5.664000,4693.921985
5.666000,4693.656573
5.668000,4693.391188
5.670000,4693.125829
5.672000,4692.860497
5.674000,4692.595192
5.676000,4692.329914
5.678000,4692.064662
5.680000,4691.799436
5.682000,4691.534237
5.684000,4691.269064
5.686000,4691.003918
5.688000,4690.738798
5.690000,4690.473704
5.692000,4690.208636
5.694000,4689.943595
5.696000,4689.678579
5.698000,4689.413589
5.700000,4689.148625
5.702000,4688.883687
5.704000,4688.618775
5.706000,4688.353889
5.708000,4688.089028
5.710000,4687.824193
5.712000,4687.559383
5.714000,4687.294599
5.716000,4687.029841
5.718000,4686.765107
5.720000,4686.500399
5.722000,4686.235717
5.724000,4685.971059
5.726000,4685.706427
5.728000,4685.441819
5.730000,4685.177237
5.732000,4684.912680
5.734000,4684.648147
5.736000,4684.383640
5.738000,4684.119157
5.740000,4683.854699
5.742000,4683.590266
5.744000,4683.325857
5.746000,4683.061473
5.748000,4682.797113
5.750000,4682.532778
5.752000,4682.268467
5.754000,4682.004180
5.756000,4681.739918
5.758000,4681.475680
5.760000,4681.211466
5.762000,4680.947276
5.764000,4680.683110
5.766000,4680.418968
5.768000,4680.154850
5.770000,4679.890756
5.772000,4679.626686
5.774000,4679.362639
5.776000,4679.098616
5.778000,4678.834617
5.780000,4678.570641
5.782000,4678.306689
5.784000,4678.042760
5.786000,4677.778855
5.788000,4677.514973
5.790000,4677.251114
5.792000,4676.987278
5.794000,4676.723465
5.796000,4676.459676
5.798000,4676.195910
5.800000,4675.932166
5.802000,4675.668446
5.804000,4675.404748
5.806000,4675.141073
5.808000,4674.877421
5.810000,4674.613791
5.812000,4674.350184
5.814000,4674.086600
5.816000,4673.823038
5.818000,4673.559499
5.820000,4673.295982
5.822000,4673.032487
5.824000,4672.769015
5.826000,4672.505564
5.828000,4672.242136
5.830000,4671.978730
5.832000,4671.715346
5.834000,4671.451984
5.836000,4671.188644
5.838000,4670.925326
5.840000,4670.662029
5.842000,4670.398755
5.844000,4670.135502
5.846000,4669.872270
5.848000,4669.609060
5.850000,4669.345872
5.852000,4669.082705
5.854000,4668.819559
5.856000,4668.556435
5.858000,4668.293332
5.860000,4668.030250
5.862000,4667.767190
5.864000,4667.504150
5.866000,4667.241132
5.868000,4666.978134
5.870000,4666.715157
5.872000,4666.452202
5.874000,4666.189267
5.876000,4665.926352
5.878000,4665.663459
5.880000,4665.400586
5.882000,4665.137733
5.884000,4664.874901
5.886000,4664.612090
5.888000,4664.349299
5.890000,4664.086528
5.892000,4663.823777
5.894000,4663.561047
5.896000,4663.298337
5.898000,4663.035647
5.900000,4662.772977
5.902000,4662.510327
5.904000,4662.247697
5.906000,4661.985086
5.908000,4661.722496
5.910000,4661.459925
5.912000,4661.197374
5.914000,4660.934842
5.916000,4660.672330
5.918000,4660.409838
5.920000,4660.147365
5.922000,4659.884911
5.924000,4659.622477
5.926000,4659.360062
5.928000,4659.097666
5.930000,4658.835289
5.932000,4658.572932
5.934000,4658.310593
5.936000,4658.048273
5.938000,4657.785973
5.940000,4657.523691
5.942000,4657.261428
5.944000,4656.999183
5.946000,4656.736958
5.948000,4656.474751
5.950000,4656.212562
5.952000,4655.950392
5.954000,4655.688241
5.956000,4655.426108
5.958000,4655.163993
5.960000,4654.901896
5.962000,4654.639818
5.964000,4654.377757
5.966000,4654.115715
5.968000,4653.853691
5.970000,4653.591685
5.972000,4653.329697
5.974000,4653.067726
5.976000,4652.805774
5.978000,4652.543839
5.980000,4652.281922
5.982000,4652.020022
5.984000,4651.758140
5.986000,4651.496276
5.988000,4651.234428
5.990000,4650.972599
5.992000,4650.710786
5.994000,4650.448991
5.996000,4650.187213
5.998000,4649.925452
6.000000,4649.663709
6.002000,4649.401982
6.004000,4649.140272
6.006000,4648.878580
6.008000,4648.616904
6.010000,4648.355244
6.012000,4648.093602
6.014000,4647.831976
6.016000,4647.570367
6.018000,4647.308774
6.020000,4647.047198
6.022000,4646.785639
6.024000,4646.524095
6.026000,4646.262568
6.028000,4646.001058
6.030000,4645.739563
6.032000,4645.478085
6.034000,4645.216623
6.036000,4644.955176
6.038000,4644.693746
6.040000,4644.432332
6.042000,4644.170933
6.044000,4643.909550
6.046000,4643.648183
6.048000,4643.386832
6.050000,4643.125496
6.052000,4642.864176
6.054000,4642.602871
6.056000,4642.341582
6.058000,4642.080308
6.060000,4641.819049
6.062000,4641.557806
6.064000,4641.296578
6.066000,4641.035365
6.068000,4640.774167
6.070000,4640.512984
6.072000,4640.251816
6.074000,4639.990663
6.076000,4639.729525
6.078000,4639.468402
6.080000,4639.207293
6.082000,4638.946199
6.084000,4638.685119
6.086000,4638.424055
6.088000,4638.163004
6.090000,4637.901968
6.092000,4637.640947
6.094000,4637.379939
6.096000,4637.118946
6.098000,4636.857968
6.100000,4636.597003
6.102000,4636.336052
6.104000,4636.075116
6.106000,4635.814193
6.108000,4635.553288
6.110000,4635.292405
6.112000,4635.031541
6.114000,4634.770697
6.116000,4634.509871
6.118000,4634.249063
6.120000,4633.988273
6.122000,4633.727500
6.124000,4633.466744
6.126000,4633.206005
6.128000,4632.945283
6.130000,4632.684577
6.132000,4632.423889
6.134000,4632.163217
6.136000,4631.902561
6.138000,4631.641922
6.140000,4631.381300
6.142000,4631.120694
6.144000,4630.860104
6.146000,4630.599531
6.148000,4630.338973
6.150000,4630.078432
6.152000,4629.817908
6.154000,4629.557399
6.156000,4629.296906
6.158000,4629.036429
6.160000,4628.775969
6.162000,4628.515524
6.164000,4628.255095
6.166000,4627.994681
6.168000,4627.734284
6.170000,4627.473902
6.172000,4627.213535
6.174000,4626.953185
6.176000,4626.692850
6.178000,4626.432530
6.180000,4626.172226
6.182000,4625.911937
6.184000,4625.651663
6.186000,4625.391405
6.188000,4625.131162
6.190000,4624.870934
6.192000,4624.610721
6.194000,4624.350523
6.196000,4624.090341
6.198000,4623.830173
6.200000,4623.570020
6.202000,4623.309882
6.204000,4623.049759
6.206000,4622.789651
6.208000,4622.529557
6.210000,4622.269478
6.212000,4622.009414
6.214000,4621.749364
6.216000,4621.489329
6.218000,4621.229308
6.220000,4620.969302
6.222000,4620.709310
6.224000,4620.449332
6.226000,4620.189369
6.228000,4619.929420
6.230000,4619.669485
6.232000,4619.409564
6.234000,4619.149658
6.236000,4618.889765
6.238000,4618.629886
6.240000,4618.370022
6.242000,4618.110171
6.244000,4617.850334
6.246000,4617.590510
6.248000,4617.330701
6.250000,4617.070905
6.252000,4616.811123
6.254000,4616.551355
6.256000,4616.291600
6.258000,4616.031858
6.260000,4615.772130
6.262000,4615.512416
6.264000,4615.252714
6.266000,4614.993026
6.268000,4614.733352
6.270000,4614.473690
6.272000,4614.214042
6.274000,4613.954407
6.276000,4613.694785
6.278000,4613.435176
6.280000,4613.175580
6.282000,4612.915997
6.284000,4612.656426
6.286000,4612.396869
6.288000,4612.137324
6.290000,4611.877793
6.292000,4611.618273
6.294000,4611.358767
6.296000,4611.099273
6.298000,4610.839792
6.300000,4610.580323
6.302000,4610.320867
6.304000,4610.061423
6.306000,4609.801991
6.308000,4609.542572
6.310000,4609.283165
6.312000,4609.023770
6.314000,4608.764388
6.316000,4608.505018
6.318000,4608.245659
6.320000,4607.986313
6.322000,4607.726979
6.324000,4607.467657
6.326000,4607.208347
6.328000,4606.949048
6.330000,4606.689762
6.332000,4606.430487
6.334000,4606.171224
6.336000,4605.911973
6.338000,4605.652733
6.340000,4605.393505
6.342000,4605.134288
6.344000,4604.875083
6.346000,4604.615890
6.348000,4604.356708
6.350000,4604.097537
6.352000,4603.838378
6.354000,4603.579229
6.356000,4603.320093
6.358000,4603.060967
6.360000,4602.801852
6.362000,4602.542749
6.364000,4602.283657
6.366000,4602.024575
6.368000,4601.765505
6.370000,4601.506446
6.372000,4601.247397
6.374000,4600.988360
6.376000,4600.729333
6.378000,4600.470317
6.380000,4600.211312
6.382000,4599.952317
6.384000,4599.693333
6.386000,4599.434360
6.388000,4599.175397
6.390000,4598.916444
6.392000,4598.657502
6.394000,4598.398571
6.396000,4598.139650
6.398000,4597.880739
6.400000,4597.621839
6.402000,4597.362948
6.404000,4597.104068
6.406000,4596.845199
6.408000,4596.586339
6.410000,4596.327489
6.412000,4596.068650
6.414000,4595.809820
6.416000,4595.551000
6.418000,4595.292190
6.420000,4595.033391
6.422000,4594.774600
6.424000,4594.515820
6.426000,4594.257050
6.428000,4593.998289
6.430000,4593.739537
6.432000,4593.480796
6.434000,4593.222064
6.436000,4592.963341
6.438000,4592.704628
6.440000,4592.445925
6.442000,4592.187231
6.444000,4591.928546
6.446000,4591.669870
6.448000,4591.411204
6.450000,4591.152547
6.452000,4590.893899
6.454000,4590.635261
6.456000,4590.376631
6.458000,4590.118011
6.460000,4589.859400
6.462000,4589.600797
6.464000,4589.342204
6.466000,4589.083619
6.468000,4588.825044
6.470000,4588.566477
6.472000,4588.307919
6.474000,4588.049370
6.476000,4587.790829
6.478000,4587.532298
6.480000,4587.273774
6.482000,4587.015260
6.484000,4586.756754
6.486000,4586.498256
6.488000,4586.239767
6.490000,4585.981287
6.492000,4585.722814
6.494000,4585.464350
6.496000,4585.205895
6.498000,4584.947448
6.500000,4584.689009
6.502000,4584.430578
6.504000,4584.172155
6.506000,4583.913740
6.508000,4583.655334
6.510000,4583.396936
6.512000,4583.138545
6.514000,4582.880163
6.516000,4582.621788
6.518000,4582.363421
6.520000,4582.105063
6.522000,4581.846712
6.524000,4581.588368
6.526000,4581.330033
6.528000,4581.071705
6.530000,4580.813385
6.532000,4580.555072
6.534000,4580.296767
6.536000,4580.038470
6.538000,4579.780180
6.540000,4579.521897
6.542000,4579.263622
6.544000,4579.005355
6.546000,4578.747094
6.548000,4578.488841
6.550000,4578.230596
6.552000,4577.972357
6.554000,4577.714126
6.556000,4577.455902
6.558000,4577.197685
6.560000,4576.939475
6.562000,4576.681272
6.564000,4576.423076
6.566000,4576.164887
6.568000,4575.906705
6.570000,4575.648530
6.572000,4575.390362
6.574000,4575.132201
6.576000,4574.874046
6.578000,4574.615898
6.580000,4574.357757
6.582000,4574.099623
6.584000,4573.841495
6.586000,4573.583374
6.588000,4573.325259
6.590000,4573.067151
6.592000,4572.809049
6.594000,4572.550954
6.596000,4572.292866
6.598000,4572.034783
6.600000,4571.776707
6.602000,4571.518638
6.604000,4571.260574
6.606000,4571.002517
6.608000,4570.744466
6.610000,4570.486422
6.612000,4570.228383
6.614000,4569.970351
6.616000,4569.712324
6.618000,4569.454304
6.620000,4569.196289
6.622000,4568.938281
6.624000,4568.680279
6.626000,4568.422282
6.628000,4568.164291
6.630000,4567.906306
6.632000,4567.648327
6.634000,4567.390354
6.636000,4567.132386
6.638000,4566.874424
6.640000,4566.616468
6.642000,4566.358517
6.644000,4566.100572
6.646000,4565.842632
6.648000,4565.584698
6.650000,4565.326769
6.652000,4565.068846
6.654000,4564.810928
6.656000,4564.553016
6.658000,4564.295109
6.660000,4564.037207
6.662000,4563.779310
6.664000,4563.521419
6.666000,4563.263533
6.668000,4563.005652
6.670000,4562.747776
6.672000,4562.489905
6.674000,4562.232040
6.676000,4561.974179
6.678000,4561.716323
6.680000,4561.458473
6.682000,4561.200627
6.684000,4560.942786
6.686000,4560.684950
6.688000,4560.427119
6.690000,4560.169293
6.692000,4559.911471
6.694000,4559.653654
6.696000,4559.395842
6.698000,4559.138034
6.700000,4558.880231
6.702000,4558.622433
6.704000,4558.364639
6.706000,4558.106850
6.708000,4557.849066
6.710000,4557.591285
6.712000,4557.333510
6.714000,4557.075738
6.716000,4556.817971
6.718000,4556.560209
6.720000,4556.302450
6.722000,4556.044696
6.724000,4555.786946
6.726000,4555.529201
6.728000,4555.271459
6.730000,4555.013722
6.732000,4554.755989
6.734000,4554.498260
6.736000,4554.240535
6.738000,4553.982814
6.740000,4553.725097
6.742000,4553.467383
6.744000,4553.209674
6.746000,4552.951969
6.748000,4552.694268
6.750000,4552.436570
6.752000,4552.178876
6.754000,4551.921186
6.756000,4551.663500
6.758000,4551.405817
6.760000,4551.148138
6.762000,4550.890463
6.764000,4550.632792
6.766000,4550.375124
6.768000,4550.117459
6.770000,4549.859798
6.772000,4549.602141
6.774000,4549.344487
6.776000,4549.086836
6.778000,4548.829189
6.780000,4548.571545
6.782000,4548.313904
6.784000,4548.056267
6.786000,4547.798633
6.788000,4547.541003
6.790000,4547.283375
6.792000,4547.025751
6.794000,4546.768130
6.796000,4546.510510
6.798000,4546.252886
6.800000,4545.995258
6.802000,4545.737628
6.804000,4545.479995
6.806000,4545.222360
6.808000,4544.964725
6.810000,4544.707088
6.812000,4544.449450
6.814000,4544.191812
6.816000,4543.934173
6.818000,4543.676533
6.820000,4543.418893
6.822000,4543.161252
6.824000,4542.903611
6.826000,4542.645969
6.828000,4542.388327
6.830000,4542.130685
6.832000,4541.873042
6.834000,4541.615398
6.836000,4541.357755
6.838000,4541.100111
6.840000,4540.842466
6.842000,4540.584822
6.844000,4540.327177
6.846000,4540.069531
6.848000,4539.811886
6.850000,4539.554240
6.852000,4539.296594
6.854000,4539.038948
6.856000,4538.781302
6.858000,4538.523656
6.860000,4538.266009
6.862000,4538.008363
6.864000,4537.750716
6.866000,4537.493069
6.868000,4537.235422
6.870000,4536.977775
6.872000,4536.720128
6.874000,4536.462482
6.876000,4536.204835
6.878000,4535.947188
6.880000,4535.689541
6.882000,4535.431895
6.884000,4535.174248
6.886000,4534.916601
6.888000,4534.658955
6.890000,4534.401309
6.892000,4534.143663
6.894000,4533.886017
6.896000,4533.628371
6.898000,4533.370726
6.900000,4533.113081
6.902000,4532.855436
6.904000,4532.597791
6.906000,4532.340147
6.908000,4532.082503
6.910000,4531.824859
6.912000,4531.567216
6.914000,4531.309573
6.916000,4531.051930
6.918000,4530.794288
6.920000,4530.536646
6.922000,4530.279004
6.924000,4530.021364
6.926000,4529.763723
6.928000,4529.506083
6.930000,4529.248443
6.932000,4528.990804
6.934000,4528.733166
6.936000,4528.475528
6.938000,4528.217890
6.940000,4527.960253
6.942000,4527.702617
6.944000,4527.444982
6.946000,4527.187347
6.948000,4526.929712
6.950000,4526.672078
6.952000,4526.414445
6.954000,4526.156813
6.956000,4525.899181
6.958000,4525.641550
6.960000,4525.383920
6.962000,4525.126290
6.964000,4524.868662
6.966000,4524.611034
6.968000,4524.353407
6.970000,4524.095780
6.972000,4523.838155
6.974000,4523.580530
6.976000,4523.322906
6.978000,4523.065283
6.980000,4522.807661
6.982000,4522.550040
6.984000,4522.292420
6.986000,4522.034800
6.988000,4521.777182
6.990000,4521.519565
6.992000,4521.261948
6.994000,4521.004333
6.996000,4520.746718
6.998000,4520.489105
7.000000,4520.231492
7.002000,4519.973881
7.004000,4519.716271
7.006000,4519.458661
7.008000,4519.201053
7.010000,4518.943446
7.012000,4518.685840
7.014000,4518.428235
7.016000,4518.170632
7.018000,4517.913029
7.020000,4517.655428
7.022000,4517.397827
7.024000,4517.140228
7.026000,4516.882631
7.028000,4516.625034
7.030000,4516.367439
7.032000,4516.109845
7.034000,4515.852252
7.036000,4515.594660
7.038000,4515.337070
7.040000,4515.079481
7.042000,4514.821893
7.044000,4514.564307
7.046000,4514.306722
7.048000,4514.049139
7.050000,4513.791556
7.052000,4513.533975
7.054000,4513.276396
7.056000,4513.018818
7.058000,4512.761241
7.060000,4512.503666
7.062000,4512.246092
7.064000,4511.988520
7.066000,4511.730949
7.068000,4511.473379
7.070000,4511.215811
7.072000,4510.958245
7.074000,4510.700680
7.076000,4510.443117
7.078000,4510.185555
7.080000,4509.927995
7.082000,4509.670436
7.084000,4509.412879
7.086000,4509.155323
7.088000,4508.897769
7.090000,4508.640217
7.092000,4508.382666
7.094000,4508.125117
7.096000,4507.867569
7.098000,4507.610023
7.100000,4507.352479
7.102000,4507.094936
7.104000,4506.837396
7.106000,4506.579856
7.108000,4506.322319
7.110000,4506.064783
7.112000,4505.807249
7.114000,4505.549717
7.116000,4505.292186
7.118000,4505.034657
7.120000,4504.777130
7.122000,4504.519605
7.124000,4504.262082
7.126000,4504.004560
7.128000,4503.747040
7.130000,4503.489522
7.132000,4503.232006
7.134000,4502.974492
7.136000,4502.716979
7.138000,4502.459468
7.140000,4502.201960
7.142000,4501.944453
7.144000,4501.686948
7.146000,4501.429445
7.148000,4501.171943
7.150000,4500.914444
7.152000,4500.656947
7.154000,4500.399451
7.156000,4500.141958
7.158000,4499.884466
7.160000,4499.626977
7.162000,4499.369489
7.164000,4499.112004
7.166000,4498.854520
7.168000,4498.597038
7.170000,4498.339559
7.172000,4498.082081
7.174000,4497.824606
7.176000,4497.567132
7.178000,4497.309660
7.180000,4497.052191
7.182000,4496.794724
7.184000,4496.537258
7.186000,4496.279795
7.188000,4496.022334
7.190000,4495.764875
7.192000,4495.507418
7.194000,4495.249963
7.196000,4494.992511
7.198000,4494.735060
7.200000,4494.477612
7.202000,4494.220165
7.204000,4493.962721
7.206000,4493.705279
7.208000,4493.447839
7.210000,4493.190402
7.212000,4492.932966
7.214000,4492.675533
7.216000,4492.418102
7.218000,4492.160673
7.220000,4491.903246
7.222000,4491.645822
7.224000,4491.388400
7.226000,4491.130980
7.228000,4490.873562
7.230000,4490.616147
7.232000,4490.358734
7.234000,4490.101323
7.236000,4489.843914
7.238000,4489.586508
7.240000,4489.329103
7.242000,4489.071702
7.244000,4488.814302
7.246000,4488.556905
7.248000,4488.299510
7.250000,4488.042117
7.252000,4487.784727
7.254000,4487.527339
7.256000,4487.269954
7.258000,4487.012570
7.260000,4486.755190
7.262000,4486.497811
7.264000,4486.240435
7.266000,4485.983061
7.268000,4485.725690
7.270000,4485.468321
7.272000,4485.210954
7.274000,4484.953590
7.276000,4484.696228
7.278000,4484.438868
7.280000,4484.181511
7.282000,4483.924157
7.284000,4483.666804
7.286000,4483.409455
7.288000,4483.152107
7.290000,4482.894762
7.292000,4482.637420
7.294000,4482.380080
7.296000,4482.122742
7.298000,4481.865407
7.300000,4481.608074
7.302000,4481.350744
7.304000,4481.093417
7.306000,4480.836091
7.308000,4480.578769
7.310000,4480.321448
7.312000,4480.064131
7.314000,4479.806815
7.316000,4479.549502
7.318000,4479.292192
7.320000,4479.034884
7.322000,4478.777579
7.324000,4478.520276
7.326000,4478.262976
7.328000,4478.005679
7.330000,4477.748383
7.332000,4477.491091
7.334000,4477.233801
7.336000,4476.976513
7.338000,4476.719228
7.340000,4476.461946
7.342000,4476.204666
7.344000,4475.947389
7.346000,4475.690114
7.348000,4475.432842
7.350000,4475.175572
7.352000,4474.918305
7.354000,4474.661041
7.356000,4474.403779
7.358000,4474.146520
7.360000,4473.889263
7.362000,4473.632009
7.364000,4473.374757
7.366000,4473.117508
7.368000,4472.860262
7.370000,4472.603018
7.372000,4472.345777
7.374000,4472.088539
7.376000,4471.831303
7.378000,4471.574070
7.380000,4471.316839
7.382000,4471.059611
7.384000,4470.802386
7.386000,4470.545163
7.388000,4470.287943
7.390000,4470.030725
7.392000,4469.773511
7.394000,4469.516298
7.396000,4469.259089
7.398000,4469.001882
7.400000,4468.744678
7.402000,4468.487476
7.404000,4468.230277
7.406000,4467.973081
7.408000,4467.715887
7.410000,4467.458696
7.412000,4467.201507
7.414000,4466.944322
7.416000,4466.687139
7.418000,4466.429958
7.420000,4466.172780
7.422000,4465.915605
7.424000,4465.658433
7.426000,4465.401263
7.428000,4465.144096
7.430000,4464.886932
7.432000,4464.629770
7.434000,4464.372611
7.436000,4464.115454
7.438000,4463.858301
7.440000,4463.601150
7.442000,4463.344001
7.444000,4463.086855
7.446000,4462.829712
7.448000,4462.572572
7.450000,4462.315434
7.452000,4462.058299
7.454000,4461.801167
7.456000,4461.544037
7.458000,4461.286911
7.460000,4461.029786
7.462000,4460.772665
7.464000,4460.515546
7.466000,4460.258430
7.468000,4460.001316
7.470000,4459.744205
7.472000,4459.487097
7.474000,4459.229991
7.476000,4458.972889
7.478000,4458.715789
7.480000,4458.458691
7.482000,4458.201596
7.484000,4457.944504
7.486000,4457.687415
7.488000,4457.430328
7.490000,4457.173244
7.492000,4456.916161
7.494000,4456.659076
7.496000,4456.401991
7.498000,4456.144905
7.500000,4455.887818
7.502000,4455.630730
7.504000,4455.373642
7.506000,4455.116553
7.508000,4454.859464
7.510000,4454.602374
7.512000,4454.345284
7.514000,4454.088193
7.516000,4453.831101
7.518000,4453.574009
7.520000,4453.316916
7.522000,4453.059822
7.524000,4452.802727
7.526000,4452.545631
7.528000,4452.288534
7.530000,4452.031436
7.532000,4451.774338
7.534000,4451.517238
7.536000,4451.260137
7.538000,4451.003035
7.540000,4450.745931
7.542000,4450.488826
7.544000,4450.231720
7.546000,4449.974613
7.548000,4449.717504
7.550000,4449.460394
7.552000,4449.203282
7.554000,4448.946169
7.556000,4448.689054
7.558000,4448.431937
7.560000,4448.174819
7.562000,4447.917699
7.564000,4447.660577
7.566000,4447.403453
7.568000,4447.146328
7.570000,4446.889200
7.572000,4446.632071
7.574000,4446.374940
7.576000,4446.117806
7.578000,4445.860671
7.580000,4445.603533
7.582000,4445.346393
7.584000,4445.089251
7.586000,4444.832107
7.588000,4444.574961
7.590000,4444.317812
7.592000,4444.060660
7.594000,4443.803506
7.596000,4443.546350
7.598000,4443.289191
7.600000,4443.032030
7.602000,4442.774866
7.604000,4442.517699
7.606000,4442.260530
7.608000,4442.003358
7.610000,4441.746183
7.612000,4441.489005
7.614000,4441.231824
7.616000,4440.974641
7.618000,4440.717454
7.620000,4440.460265
7.622000,4440.203072
7.624000,4439.945876
