time,thrust,chamber_pressure
6.368000,4601.765505,60962.138561
6.370000,4601.506446,60958.217454
6.372000,4601.247397,60954.296586
6.374000,4600.988360,60950.375956
6.376000,4600.729333,60946.455564
6.378000,4600.470317,60942.535409
6.380000,4600.211312,60938.615491
6.382000,4599.952317,60934.695809
6.384000,4599.693333,60930.776364
6.386000,4599.434360,60926.857155
6.388000,4599.175397,60922.938181
6.390000,4598.916444,60919.019443
6.392000,4598.657502,60915.100940
6.394000,4598.398571,60911.182671
6.396000,4598.139650,60907.264636
6.398000,4597.880739,60903.346835
6.400000,4597.621839,60899.429268
6.402000,4597.362948,60895.511934
6.404000,4597.104068,60891.594833
6.406000,4596.845199,60887.677964
6.408000,4596.586339,60883.761327
6.410000,4596.327489,60879.844922
6.412000,4596.068650,60875.928749
6.414000,4595.809820,60872.012806
6.416000,4595.551000,60868.097095
6.418000,4595.292190,60864.181613
6.420000,4595.033391,60860.266362
6.422000,4594.774600,60856.351340
6.424000,4594.515820,60852.436547
6.426000,4594.257050,60848.521983
6.428000,4593.998289,60844.607648
6.430000,4593.739537,60840.693541
6.432000,4593.480796,60836.779662
6.434000,4593.222064,60832.866010
6.436000,4592.963341,60828.952585
6.438000,4592.704628,60825.039387
6.440000,4592.445925,60821.126416
6.442000,4592.187231,60817.213670
6.444000,4591.928546,60813.301150
6.446000,4591.669870,60809.388855
6.448000,4591.411204,60805.476785
6.450000,4591.152547,60801.564940
6.452000,4590.893899,60797.653319
6.454000,4590.635261,60793.741921
6.456000,4590.376631,60789.830747
6.458000,4590.118011,60785.919796
6.460000,4589.859400,60782.009067
6.462000,4589.600797,60778.098561
6.464000,4589.342204,60774.188277
6.466000,4589.083619,60770.278214
6.468000,4588.825044,60766.368373
6.470000,4588.566477,60762.458752
6.472000,4588.307919,60758.549351
6.474000,4588.049370,60754.640171
6.476000,4587.790829,60750.731210
6.478000,4587.532298,60746.822469
6.480000,4587.273774,60742.913946
6.482000,4587.015260,60739.005642
6.484000,4586.756754,60735.097556
6.486000,4586.498256,60731.189688
6.488000,4586.239767,60727.282037
6.490000,4585.981287,60723.374603
6.492000,4585.722814,60719.467385
6.494000,4585.464350,60715.560384
6.496000,4585.205895,60711.653598
6.498000,4584.947448,60707.747028
6.500000,4584.689009,60703.840673
6.502000,4584.430578,60699.934533
6.504000,4584.172155,60696.028606
6.506000,4583.913740,60692.122894
6.508000,4583.655334,60688.217395
6.510000,4583.396936,60684.312109
6.512000,4583.138545,60680.407036
6.514000,4582.880163,60676.502175
6.516000,4582.621788,60672.597526
6.518000,4582.363421,60668.693089
6.520000,4582.105063,60664.788862
6.522000,4581.846712,60660.884847
6.524000,4581.588368,60656.981041
6.526000,4581.330033,60653.077446
6.528000,4581.071705,60649.174059
6.530000,4580.813385,60645.270882
6.532000,4580.555072,60641.367914
6.534000,4580.296767,60637.465154
6.536000,4580.038470,60633.562602
6.538000,4579.780180,60629.660257
6.540000,4579.521897,60625.758120
6.542000,4579.263622,60621.856189
6.544000,4579.005355,60617.954464
6.546000,4578.747094,60614.052946
6.548000,4578.488841,60610.151632
6.550000,4578.230596,60606.250524
6.552000,4577.972357,60602.349620
6.554000,4577.714126,60598.448921
6.556000,4577.455902,60594.548425
6.558000,4577.197685,60590.648133
6.560000,4576.939475,60586.748044
6.562000,4576.681272,60582.848157
6.564000,4576.423076,60578.948473
6.566000,4576.164887,60575.048990
6.568000,4575.906705,60571.149709
6.570000,4575.648530,60567.250628
6.572000,4575.390362,60563.351749
6.574000,4575.132201,60559.453069
6.576000,4574.874046,60555.554589
6.578000,4574.615898,60551.656308
6.580000,4574.357757,60547.758226
6.582000,4574.099623,60543.860342
6.584000,4573.841495,60539.962656
6.586000,4573.583374,60536.065168
6.588000,4573.325259,60532.167877
6.590000,4573.067151,60528.270783
6.592000,4572.809049,60524.373885
6.594000,4572.550954,60520.477183
6.596000,4572.292866,60516.580676
6.598000,4572.034783,60512.684365
6.600000,4571.776707,60508.788248
6.602000,4571.518638,60504.892325
6.604000,4571.260574,60500.996596
6.606000,4571.002517,60497.101060
6.608000,4570.744466,60493.205717
6.610000,4570.486422,60489.310566
6.612000,4570.228383,60485.415608
6.614000,4569.970351,60481.520841
6.616000,4569.712324,60477.626265
6.618000,4569.454304,60473.731880
6.620000,4569.196289,60469.837686
6.622000,4568.938281,60465.943681
6.624000,4568.680279,60462.049865
6.626000,4568.422282,60458.156239
6.628000,4568.164291,60454.262801
6.630000,4567.906306,60450.369551
6.632000,4567.648327,60446.476488
6.634000,4567.390354,60442.583613
6.636000,4567.132386,60438.690925
6.638000,4566.874424,60434.798423
6.640000,4566.616468,60430.906107
6.642000,4566.358517,60427.013977
6.644000,4566.100572,60423.122031
6.646000,4565.842632,60419.230270
6.648000,4565.584698,60415.338693
6.650000,4565.326769,60411.447300
6.652000,4565.068846,60407.556090
6.654000,4564.810928,60403.665062
6.656000,4564.553016,60399.774217
6.658000,4564.295109,60395.883554
6.660000,4564.037207,60391.993073
6.662000,4563.779310,60388.102772
6.664000,4563.521419,60384.212652
6.666000,4563.263533,60380.322712
6.668000,4563.005652,60376.432951
6.670000,4562.747776,60372.543370
6.672000,4562.489905,60368.653967
6.674000,4562.232040,60364.764743
6.676000,4561.974179,60360.875696
6.678000,4561.716323,60356.986827
6.680000,4561.458473,60353.098135
6.682000,4561.200627,60349.209619
6.684000,4560.942786,60345.321279
6.686000,4560.684950,60341.433114
6.688000,4560.427119,60337.545125
6.690000,4560.169293,60333.657310
6.692000,4559.911471,60329.769669
6.694000,4559.653654,60325.882202
6.696000,4559.395842,60321.994908
6.698000,4559.138034,60318.107787
6.700000,4558.880231,60314.220838
6.702000,4558.622433,60310.334061
6.704000,4558.364639,60306.447455
6.706000,4558.106850,60302.561020
6.708000,4557.849066,60298.674755
6.710000,4557.591285,60294.788661
6.712000,4557.333510,60290.902735
6.714000,4557.075738,60287.016979
6.716000,4556.817971,60283.131391
6.718000,4556.560209,60279.245972
6.720000,4556.302450,60275.360720
6.722000,4556.044696,60271.475635
6.724000,4555.786946,60267.590716
6.726000,4555.529201,60263.705964
6.728000,4555.271459,60259.821377
6.730000,4555.013722,60255.936956
6.732000,4554.755989,60252.052699
6.734000,4554.498260,60248.168607
6.736000,4554.240535,60244.284678
6.738000,4553.982814,60240.400913
6.740000,4553.725097,60236.517310
6.742000,4553.467383,60232.633870
6.744000,4553.209674,60228.750591
6.746000,4552.951969,60224.867474
6.748000,4552.694268,60220.984518
6.750000,4552.436570,60217.101722
6.752000,4552.178876,60213.219086
6.754000,4551.921186,60209.336610
6.756000,4551.663500,60205.454292
6.758000,4551.405817,60201.572133
6.760000,4551.148138,60197.690132
6.762000,4550.890463,60193.808288
6.764000,4550.632792,60189.926601
6.766000,4550.375124,60186.045071
6.768000,4550.117459,60182.163697
6.770000,4549.859798,60178.282478
6.772000,4549.602141,60174.401414
6.774000,4549.344487,60170.520505
6.776000,4549.086836,60166.639750
6.778000,4548.829189,60162.759148
6.780000,4548.571545,60158.878699
6.782000,4548.313904,60154.998403
6.784000,4548.056267,60151.118259
6.786000,4547.798633,60147.238266
6.788000,4547.541003,60143.358425
6.790000,4547.283375,60139.478734
6.792000,4547.025751,60135.599193
6.794000,4546.768130,60131.719802
6.796000,4546.510510,60127.840556
6.798000,4546.252886,60123.961439
6.800000,4545.995258,60120.082461
6.802000,4545.737628,60116.203634
6.804000,4545.479995,60112.324967
6.806000,4545.222360,60108.446464
6.808000,4544.964725,60104.568128
6.810000,4544.707088,60100.689959
6.812000,4544.449450,60096.811959
6.814000,4544.191812,60092.934126
6.816000,4543.934173,60089.056460
6.818000,4543.676533,60085.178961
6.820000,4543.418893,60081.301627
6.822000,4543.161252,60077.424458
6.824000,4542.903611,60073.547452
6.826000,4542.645969,60069.670608
6.828000,4542.388327,60065.793926
6.830000,4542.130685,60061.917404
6.832000,4541.873042,60058.041042
6.834000,4541.615398,60054.164838
6.836000,4541.357755,60050.288791
6.838000,4541.100111,60046.412901
6.840000,4540.842466,60042.537166
6.842000,4540.584822,60038.661586
6.844000,4540.327177,60034.786159
6.846000,4540.069531,60030.910885
6.848000,4539.811886,60027.035763
6.850000,4539.554240,60023.160791
6.852000,4539.296594,60019.285969
6.854000,4539.038948,60015.411297
6.856000,4538.781302,60011.536772
6.858000,4538.523656,60007.662394
6.860000,4538.266009,60003.788162
6.862000,4538.008363,59999.914075
6.864000,4537.750716,59996.040133
6.866000,4537.493069,59992.166334
6.868000,4537.235422,59988.292677
6.870000,4536.977775,59984.419162
6.872000,4536.720128,59980.545787
6.874000,4536.462482,59976.672553
6.876000,4536.204835,59972.799457
6.878000,4535.947188,59968.926499
6.880000,4535.689541,59965.053678
6.882000,4535.431895,59961.180993
6.884000,4535.174248,59957.308443
6.886000,4534.916601,59953.436028
6.888000,4534.658955,59949.563746
6.890000,4534.401309,59945.691597
6.892000,4534.143663,59941.819579
6.894000,4533.886017,59937.947693
6.896000,4533.628371,59934.075935
6.898000,4533.370726,59930.204307
6.900000,4533.113081,59926.332808
6.902000,4532.855436,59922.461435
6.904000,4532.597791,59918.590189
6.906000,4532.340147,59914.719068
6.908000,4532.082503,59910.848071
6.910000,4531.824859,59906.977199
6.912000,4531.567216,59903.106449
6.914000,4531.309573,59899.235821
6.916000,4531.051930,59895.365315
6.918000,4530.794288,59891.494928
6.920000,4530.536646,59887.624661
6.922000,4530.279004,59883.754512
6.924000,4530.021364,59879.884482
6.926000,4529.763723,59876.014567
6.928000,4529.506083,59872.144769
6.930000,4529.248443,59868.275086
6.932000,4528.990804,59864.405517
6.934000,4528.733166,59860.536061
6.936000,4528.475528,59856.666718
6.938000,4528.217890,59852.797486
6.940000,4527.960253,59848.928365
6.942000,4527.702617,59845.059354
6.944000,4527.444982,59841.190452
6.946000,4527.187347,59837.321659
6.948000,4526.929712,59833.452973
6.950000,4526.672078,59829.584393
6.952000,4526.414445,59825.715919
6.954000,4526.156813,59821.847550
6.956000,4525.899181,59817.979284
6.958000,4525.641550,59814.111122
6.960000,4525.383920,59810.243063
6.962000,4525.126290,59806.375105
6.964000,4524.868662,59802.507247
6.966000,4524.611034,59798.639490
6.968000,4524.353407,59794.771831
6.970000,4524.095780,59790.904271
6.972000,4523.838155,59787.036807
6.974000,4523.580530,59783.169441
6.976000,4523.322906,59779.302170
6.978000,4523.065283,59775.434994
6.980000,4522.807661,59771.567912
6.982000,4522.550040,59767.700924
6.984000,4522.292420,59763.834028
6.986000,4522.034800,59759.967223
6.988000,4521.777182,59756.100509
6.990000,4521.519565,59752.233886
6.992000,4521.261948,59748.367351
6.994000,4521.004333,59744.500905
6.996000,4520.746718,59740.634546
6.998000,4520.489105,59736.768274
7.000000,4520.231492,59732.902088
7.002000,4519.973881,59729.035988
7.004000,4519.716271,59725.169971
7.006000,4519.458661,59721.304038
7.008000,4519.201053,59717.438188
7.010000,4518.943446,59713.572420
7.012000,4518.685840,59709.706733
7.014000,4518.428235,59705.841126
7.016000,4518.170632,59701.975599
7.018000,4517.913029,59698.110151
7.020000,4517.655428,59694.244781
7.022000,4517.397827,59690.379487
7.024000,4517.140228,59686.514271
7.026000,4516.882631,59682.649130
7.028000,4516.625034,59678.784063
7.030000,4516.367439,59674.919071
7.032000,4516.109845,59671.054152
7.034000,4515.852252,59667.189306
7.036000,4515.594660,59663.324531
7.038000,4515.337070,59659.459828
7.040000,4515.079481,59655.595194
7.042000,4514.821893,59651.730630
7.044000,4514.564307,59647.866135
7.046000,4514.306722,59644.001707
7.048000,4514.049139,59640.137346
7.050000,4513.791556,59636.273052
7.052000,4513.533975,59632.408824
7.054000,4513.276396,59628.544660
7.056000,4513.018818,59624.680560
7.058000,4512.761241,59620.816524
7.060000,4512.503666,59616.952550
7.062000,4512.246092,59613.088638
7.064000,4511.988520,59609.224786
7.066000,4511.730949,59605.360995
7.068000,4511.473379,59601.497264
7.070000,4511.215811,59597.633591
7.072000,4510.958245,59593.769977
7.074000,4510.700680,59589.906419
7.076000,4510.443117,59586.042918
7.078000,4510.185555,59582.179473
7.080000,4509.927995,59578.316083
7.082000,4509.670436,59574.452747
7.084000,4509.412879,59570.589465
7.086000,4509.155323,59566.726235
7.088000,4508.897769,59562.863058
7.090000,4508.640217,59558.999931
7.092000,4508.382666,59555.136856
7.094000,4508.125117,59551.273830
7.096000,4507.867569,59547.410853
7.098000,4507.610023,59543.547925
7.100000,4507.352479,59539.685044
7.102000,4507.094936,59535.822211
7.104000,4506.837396,59531.959423
7.106000,4506.579856,59528.096681
7.108000,4506.322319,59524.233984
7.110000,4506.064783,59520.371331
7.112000,4505.807249,59516.508721
7.114000,4505.549717,59512.646153
7.116000,4505.292186,59508.783628
7.118000,4505.034657,59504.921143
7.120000,4504.777130,59501.058699
7.122000,4504.519605,59497.196295
7.124000,4504.262082,59493.333930
7.126000,4504.004560,59489.471603
7.128000,4503.747040,59485.609314
7.130000,4503.489522,59481.747062
7.132000,4503.232006,59477.884846
7.134000,4502.974492,59474.022665
7.136000,4502.716979,59470.160519
7.138000,4502.459468,59466.298407
7.140000,4502.201960,59462.436329
7.142000,4501.944453,59458.574283
7.144000,4501.686948,59454.712269
7.146000,4501.429445,59450.850286
7.148000,4501.171943,59446.988335
7.150000,4500.914444,59443.126413
7.152000,4500.656947,59439.264520
7.154000,4500.399451,59435.402655
7.156000,4500.141958,59431.540819
7.158000,4499.884466,59427.679010
7.160000,4499.626977,59423.817227
7.162000,4499.369489,59419.955469
7.164000,4499.112004,59416.093737
7.166000,4498.854520,59412.232030
7.168000,4498.597038,59408.370346
7.170000,4498.339559,59404.508685
7.172000,4498.082081,59400.647047
7.174000,4497.824606,59396.785430
7.176000,4497.567132,59392.923834
7.178000,4497.309660,59389.062259
7.180000,4497.052191,59385.200703
7.182000,4496.794724,59381.339166
7.184000,4496.537258,59377.477648
7.186000,4496.279795,59373.616147
7.188000,4496.022334,59369.754663
7.190000,4495.764875,59365.893196
7.192000,4495.507418,59362.031744
7.194000,4495.249963,59358.170308
7.196000,4494.992511,59354.308885
7.198000,4494.735060,59350.447477
7.200000,4494.477612,59346.586081
7.202000,4494.220165,59342.724698
7.204000,4493.962721,59338.863327
7.206000,4493.705279,59335.001966
7.208000,4493.447839,59331.140616
7.210000,4493.190402,59327.279276
7.212000,4492.932966,59323.417945
7.214000,4492.675533,59319.556623
7.216000,4492.418102,59315.695308
7.218000,4492.160673,59311.834000
7.220000,4491.903246,59307.972700
7.222000,4491.645822,59304.111405
7.224000,4491.388400,59300.250115
7.226000,4491.130980,59296.388830
7.228000,4490.873562,59292.527549
7.230000,4490.616147,59288.666271
7.232000,4490.358734,59284.804996
7.234000,4490.101323,59280.943723
7.236000,4489.843914,59277.082451
7.238000,4489.586508,59273.221181
7.240000,4489.329103,59269.359910
7.242000,4489.071702,59265.498640
7.244000,4488.814302,59261.637368
7.246000,4488.556905,59257.776094
7.248000,4488.299510,59253.914818
7.250000,4488.042117,59250.053539
7.252000,4487.784727,59246.192257
7.254000,4487.527339,59242.330971
7.256000,4487.269954,59238.469679
7.258000,4487.012570,59234.608383
7.260000,4486.755190,59230.747080
7.262000,4486.497811,59226.885771
7.264000,4486.240435,59223.024454
7.266000,4485.983061,59219.163130
7.268000,4485.725690,59215.301797
7.270000,4485.468321,59211.440455
7.272000,4485.210954,59207.579104
7.274000,4484.953590,59203.717742
7.276000,4484.696228,59199.856369
7.278000,4484.438868,59195.994985
7.280000,4484.181511,59192.133589
7.282000,4483.924157,59188.272180
7.284000,4483.666804,59184.410758
7.286000,4483.409455,59180.549322
7.288000,4483.152107,59176.687871
7.290000,4482.894762,59172.826406
7.292000,4482.637420,59168.964924
7.294000,4482.380080,59165.103427
7.296000,4482.122742,59161.241913
7.298000,4481.865407,59157.380381
7.300000,4481.608074,59153.518831
7.302000,4481.350744,59149.657263
7.304000,4481.093417,59145.795675
7.306000,4480.836091,59141.934068
7.308000,4480.578769,59138.072440
7.310000,4480.321448,59134.210792
7.312000,4480.064131,59130.349122
7.314000,4479.806815,59126.487430
7.316000,4479.549502,59122.625715
7.318000,4479.292192,59118.763977
7.320000,4479.034884,59114.902215
7.322000,4478.777579,59111.040429
7.324000,4478.520276,59107.178618
7.326000,4478.262976,59103.316781
7.328000,4478.005679,59099.454918
7.330000,4477.748383,59095.593029
7.332000,4477.491091,59091.731112
7.334000,4477.233801,59087.869168
7.336000,4476.976513,59084.007195
7.338000,4476.719228,59080.145193
7.340000,4476.461946,59076.283162
7.342000,4476.204666,59072.421101
7.344000,4475.947389,59068.559009
7.346000,4475.690114,59064.696886
7.348000,4475.432842,59060.834732
7.350000,4475.175572,59056.972545
7.352000,4474.918305,59053.110325
7.354000,4474.661041,59049.248072
7.356000,4474.403779,59045.385785
7.358000,4474.146520,59041.523464
7.360000,4473.889263,59037.661108
7.362000,4473.632009,59033.798716
7.364000,4473.374757,59029.936288
7.366000,4473.117508,59026.073824
7.368000,4472.860262,59022.211322
7.370000,4472.603018,59018.348783
7.372000,4472.345777,59014.486205
7.374000,4472.088539,59010.623589
7.376000,4471.831303,59006.760933
7.378000,4471.574070,59002.898237
7.380000,4471.316839,58999.035501
7.382000,4471.059611,58995.172725
7.384000,4470.802386,58991.309906
7.386000,4470.545163,58987.447046
7.388000,4470.287943,58983.584143
7.390000,4470.030725,58979.721198
7.392000,4469.773511,58975.858208
7.394000,4469.516298,58971.995175
7.396000,4469.259089,58968.132097
7.398000,4469.001882,58964.268974
7.400000,4468.744678,58960.405805
7.402000,4468.487476,58956.542590
7.404000,4468.230277,58952.679329
7.406000,4467.973081,58948.816020
7.408000,4467.715887,58944.952664
7.410000,4467.458696,58941.089259
7.412000,4467.201507,58937.225806
7.414000,4466.944322,58933.362303
7.416000,4466.687139,58929.498751
7.418000,4466.429958,58925.635148
7.420000,4466.172780,58921.771495
7.422000,4465.915605,58917.907790
7.424000,4465.658433,58914.044034
7.426000,4465.401263,58910.180225
7.428000,4465.144096,58906.316364
7.430000,4464.886932,58902.452449
7.432000,4464.629770,58898.588481
7.434000,4464.372611,58894.724458
7.436000,4464.115454,58890.860380
7.438000,4463.858301,58886.996248
7.440000,4463.601150,58883.132059
7.442000,4463.344001,58879.267814
7.444000,4463.086855,58875.403513
7.446000,4462.829712,58871.539154
7.448000,4462.572572,58867.674738
7.450000,4462.315434,58863.810264
7.452000,4462.058299,58859.945730
7.454000,4461.801167,58856.081138
7.456000,4461.544037,58852.216486
7.458000,4461.286911,58848.351774
7.460000,4461.029786,58844.487001
7.462000,4460.772665,58840.622167
7.464000,4460.515546,58836.757272
7.466000,4460.258430,58832.892314
7.468000,4460.001316,58829.027294
7.470000,4459.744205,58825.162212
7.472000,4459.487097,58821.297065
7.474000,4459.229991,58817.431855
7.476000,4458.972889,58813.566580
7.478000,4458.715789,58809.701241
7.480000,4458.458691,58805.835836
7.482000,4458.201596,58801.970365
7.484000,4457.944504,58798.104828
7.486000,4457.687415,58794.239224
7.488000,4457.430328,58790.373553
7.490000,4457.173244,58786.507815
7.492000,4456.916161,58782.642011
7.494000,4456.659076,58778.776155
7.496000,4456.401991,58774.910252
7.498000,4456.144905,58771.044306
7.500000,4455.887818,58767.178317
7.502000,4455.630730,58763.312287
7.504000,4455.373642,58759.446215
7.506000,4455.116553,58755.580102
7.508000,4454.859464,58751.713947
7.510000,4454.602374,58747.847751
7.512000,4454.345284,58743.981512
7.514000,4454.088193,58740.115232
7.516000,4453.831101,58736.248908
7.518000,4453.574009,58732.382542
7.520000,4453.316916,58728.516132
7.522000,4453.059822,58724.649678
7.524000,4452.802727,58720.783180
7.526000,4452.545631,58716.916637
7.528000,4452.288534,58713.050050
7.530000,4452.031436,58709.183418
7.532000,4451.774338,58705.316739
7.534000,4451.517238,58701.450015
7.536000,4451.260137,58697.583245
7.538000,4451.003035,58693.716428
7.540000,4450.745931,58689.849564
7.542000,4450.488826,58685.982653
7.544000,4450.231720,58682.115695
7.546000,4449.974613,58678.248688
7.548000,4449.717504,58674.381634
7.550000,4449.460394,58670.514531
7.552000,4449.203282,58666.647379
7.554000,4448.946169,58662.780177
7.556000,4448.689054,58658.912927
7.558000,4448.431937,58655.045626
7.560000,4448.174819,58651.178275
7.562000,4447.917699,58647.310874
7.564000,4447.660577,58643.443422
7.566000,4447.403453,58639.575918
7.568000,4447.146328,58635.708363
7.570000,4446.889200,58631.840757
7.572000,4446.632071,58627.973098
7.574000,4446.374940,58624.105386
7.576000,4446.117806,58620.237622
7.578000,4445.860671,58616.369804
7.580000,4445.603533,58612.501933
7.582000,4445.346393,58608.634008
7.584000,4445.089251,58604.766029
7.586000,4444.832107,58600.897996
7.588000,4444.574961,58597.029907
7.590000,4444.317812,58593.161763
7.592000,4444.060660,58589.293564
7.594000,4443.803506,58585.425309
7.596000,4443.546350,58581.556997
7.598000,4443.289191,58577.688629
7.600000,4443.032030,58573.820204
7.602000,4442.774866,58569.951722
7.604000,4442.517699,58566.083182
7.606000,4442.260530,58562.214584
7.608000,4442.003358,58558.345927
7.610000,4441.746183,58554.477212
7.612000,4441.489005,58550.608438
7.614000,4441.231824,58546.739605
7.616000,4440.974641,58542.870711
7.618000,4440.717454,58539.001758
7.620000,4440.460265,58535.132744
7.622000,4440.203072,58531.263670
7.624000,4439.945876,58527.394534
7.626000,4439.688678,58523.525337
7.628000,4439.431476,58519.656077
7.630000,4439.174271,58515.786756
7.632000,4438.917062,58511.917372
7.634000,4438.659850,58508.047925
7.636000,4438.402635,58504.178415
7.638000,4438.145417,58500.308841
7.640000,4437.888195,58496.439203
7.642000,4437.630969,58492.569501
7.644000,4437.373740,58488.699733
7.646000,4437.116508,58484.829901
7.648000,4436.859272,58480.960003
7.650000,4436.602032,58477.090040
7.652000,4436.344789,58473.220010
7.654000,4436.087542,58469.349913
7.656000,4435.830291,58465.479750
7.658000,4435.573036,58461.609519
7.660000,4435.315777,58457.739220
7.662000,4435.058515,58453.868854
7.664000,4434.801249,58449.998419
7.666000,4434.543978,58446.127915
7.668000,4434.286704,58442.257342
7.670000,4434.029425,58438.386699
7.672000,4433.772143,58434.515986
7.674000,4433.514856,58430.645203
7.676000,4433.257565,58426.774350
7.678000,4433.000270,58422.903425
7.680000,4432.742971,58419.032429
7.682000,4432.485668,58415.161360
7.684000,4432.228360,58411.290220
7.686000,4431.971047,58407.419007
7.688000,4431.713731,58403.547721
7.690000,4431.456409,58399.676362
7.692000,4431.199084,58395.804929
7.694000,4430.941754,58391.933422
7.696000,4430.684419,58388.061840
7.698000,4430.427079,58384.190183
7.700000,4430.169735,58380.318451
7.702000,4429.912386,58376.446643
7.704000,4429.655033,58372.574760
7.706000,4429.397675,58368.702799
7.708000,4429.140312,58364.830762
7.710000,4428.882944,58360.958648
7.712000,4428.625571,58357.086456
7.714000,4428.368193,58353.214186
7.716000,4428.110810,58349.341837
7.718000,4427.853422,58345.469410
7.720000,4427.596030,58341.596903
7.722000,4427.338632,58337.724317
7.724000,4427.081229,58333.851651
7.726000,4426.823820,58329.978904
7.728000,4426.566407,58326.106077
7.730000,4426.308988,58322.233168
7.732000,4426.051564,58318.360178
7.734000,4425.794135,58314.487105
7.736000,4425.536700,58310.613951
7.738000,4425.279260,58306.740713
7.740000,4425.021815,58302.867392
7.742000,4424.764364,58298.993988
7.744000,4424.506907,58295.120499
7.746000,4424.249445,58291.246926
7.748000,4423.991978,58287.373268
7.750000,4423.734504,58283.499525
7.752000,4423.477026,58279.625696
7.754000,4423.219541,58275.751781
7.756000,4422.962051,58271.877780
7.758000,4422.704554,58268.003692
7.760000,4422.447052,58264.129516
7.762000,4422.189545,58260.255252
7.764000,4421.932031,58256.380901
7.766000,4421.674511,58252.506461
7.768000,4421.416986,58248.631932
7.770000,4421.159454,58244.757313
7.772000,4420.901916,58240.882605
7.774000,4420.644373,58237.007806
7.776000,4420.386823,58233.132917
7.778000,4420.129267,58229.257936
7.780000,4419.871705,58225.382865
7.782000,4419.614136,58221.507701
7.784000,4419.356562,58217.632445
7.786000,4419.098981,58213.757096
7.788000,4418.841393,58209.881654
7.790000,4418.583800,58206.006118
7.792000,4418.326200,58202.130488
7.794000,4418.068593,58198.254764
7.796000,4417.810980,58194.378945
7.798000,4417.553360,58190.503030
7.800000,4417.295734,58186.627020
7.802000,4417.038102,58182.750913
7.804000,4416.780462,58178.874710
7.806000,4416.522817,58174.998410
7.808000,4416.265164,58171.122013
7.810000,4416.007505,58167.245517
7.812000,4415.749838,58163.368923
7.814000,4415.492166,58159.492230
7.816000,4415.234486,58155.615438
7.818000,4414.976799,58151.738547
7.820000,4414.719106,58147.861555
7.822000,4414.461405,58143.984463
7.824000,4414.203698,58140.107269
7.826000,4413.945983,58136.229975
7.828000,4413.688262,58132.352578
7.830000,4413.430533,58128.475079
7.832000,4413.172797,58124.597478
7.834000,4412.915054,58120.719773
7.836000,4412.657304,58116.841964
7.838000,4412.399547,58112.964052
7.840000,4412.141783,58109.086035
7.842000,4411.884011,58105.207913
7.844000,4411.626232,58101.329685
7.846000,4411.368445,58097.451352
7.848000,4411.110651,58093.572912
7.850000,4410.852850,58089.694366
7.852000,4410.595041,58085.815712
7.854000,4410.337225,58081.936951
7.856000,4410.079401,58078.058081
7.858000,4409.821570,58074.179103
7.860000,4409.563731,58070.300016
7.862000,4409.305884,58066.420819
7.864000,4409.048030,58062.541513
7.866000,4408.790168,58058.662096
7.868000,4408.532298,58054.782568
7.870000,4408.274421,58050.902928
7.872000,4408.016535,58047.023177
7.874000,4407.758642,58043.143314
7.876000,4407.500741,58039.263338
7.878000,4407.242832,58035.383249
7.880000,4406.984916,58031.503046
7.882000,4406.726991,58027.622729
7.884000,4406.469058,58023.742298
7.886000,4406.211117,58019.861751
7.888000,4405.953169,58015.981089
7.890000,4405.695212,58012.100311
7.892000,4405.437247,58008.219417
7.894000,4405.179273,58004.338405
7.896000,4404.921292,58000.457277
7.898000,4404.663302,57996.576030
7.900000,4404.405305,57992.694665
7.902000,4404.147298,57988.813182
7.904000,4403.889284,57984.931579
7.906000,4403.631261,57981.049856
7.908000,4403.373230,57977.168013
7.910000,4403.115190,57973.286049
7.912000,4402.857142,57969.403965
7.914000,4402.599086,57965.521758
7.916000,4402.341021,57961.639430
7.918000,4402.082947,57957.756979
7.920000,4401.824865,57953.874404
7.922000,4401.566774,57949.991707
7.924000,4401.308675,57946.108885
7.926000,4401.050567,57942.225939
7.928000,4400.792450,57938.342867
7.930000,4400.534324,57934.459670
7.932000,4400.276190,57930.576347
7.934000,4400.018047,57926.692898
7.936000,4399.759895,57922.809322
7.938000,4399.501734,57918.925618
7.940000,4399.243565,57915.041787
7.942000,4398.985386,57911.157827
7.944000,4398.727199,57907.273738
7.946000,4398.469002,57903.389519
7.948000,4398.210797,57899.505171
7.950000,4397.952582,57895.620692
7.952000,4397.694359,57891.736083
7.954000,4397.436126,57887.851342
7.956000,4397.177884,57883.966469
7.958000,4396.919633,57880.081464
7.960000,4396.661373,57876.196326
7.962000,4396.403104,57872.311055
7.964000,4396.144825,57868.425650
7.966000,4395.886537,57864.540110
7.968000,4395.628240,57860.654436
7.970000,4395.369934,57856.768626
7.972000,4395.111618,57852.882681
7.974000,4394.853292,57848.996599
7.976000,4394.594958,57845.110380
7.978000,4394.336613,57841.224024
7.980000,4394.078260,57837.337530
7.982000,4393.819897,57833.450897
7.984000,4393.561524,57829.564126
7.986000,4393.303142,57825.677215
7.988000,4393.044750,57821.790165
7.990000,4392.786348,57817.902974
7.992000,4392.527937,57814.015642
7.994000,4392.269516,57810.128168
7.996000,4392.011086,57806.240553
7.998000,4391.752645,57802.352795
8.000000,4391.494195,57798.464894
8.002000,4391.235735,57794.576850
8.004000,4390.977266,57790.688662
8.006000,4390.718786,57786.800329
8.008000,4390.460297,57782.911851
8.010000,4390.201797,57779.023228
